k,combo_id,relay_subset,n_satellites,v_bits,seed,gs_reconfig_s,xl_rate_bps,completion_ratio,total_delivered_bits
7,26,"SAT_1,SAT_2,SAT_3,SAT_7,SAT_8,SAT_13,SAT_14",15,16000000000,42,30.0,25000000.0,0.475266,114063903003
8,4,"SAT_0,SAT_2,SAT_3,SAT_5,SAT_7,SAT_8,SAT_9,SAT_14",15,16000000000,42,30.0,25000000.0,0.53434,128241513594
8,6,"SAT_1,SAT_2,SAT_3,SAT_8,SAT_9,SAT_10,SAT_12,SAT_13",15,16000000000,42,30.0,25000000.0,0.521784,125228269033
8,7,"SAT_4,SAT_5,SAT_6,SAT_7,SAT_8,SAT_10,SAT_11,SAT_14",15,16000000000,42,30.0,25000000.0,0.536429,128742897672
8,8,"SAT_0,SAT_3,SAT_4,SAT_5,SAT_7,SAT_8,SAT_10,SAT_13",15,16000000000,42,30.0,25000000.0,0.542659,130238147849
8,12,"SAT_0,SAT_2,SAT_3,SAT_4,SAT_6,SAT_9,SAT_10,SAT_13",15,16000000000,42,30.0,25000000.0,0.541904,130056941124
8,10,"SAT_1,SAT_3,SAT_4,SAT_5,SAT_6,SAT_12,SAT_13,SAT_14",15,16000000000,42,30.0,25000000.0,0.538577,129258527808
8,9,"SAT_0,SAT_1,SAT_2,SAT_6,SAT_7,SAT_11,SAT_12,SAT_13",15,16000000000,42,30.0,25000000.0,0.534441,128265903750
8,11,"SAT_0,SAT_2,SAT_6,SAT_8,SAT_9,SAT_11,SAT_13,SAT_14",15,16000000000,42,30.0,25000000.0,0.544897,130775211323
8,13,"SAT_2,SAT_3,SAT_6,SAT_7,SAT_8,SAT_10,SAT_13,SAT_14",15,16000000000,42,30.0,25000000.0,0.542997,130319256341
8,14,"SAT_1,SAT_3,SAT_4,SAT_7,SAT_8,SAT_9,SAT_12,SAT_14",15,16000000000,42,30.0,25000000.0,0.536042,128650141692
8,15,"SAT_0,SAT_1,SAT_2,SAT_6,SAT_7,SAT_11,SAT_12,SAT_14",15,16000000000,42,30.0,25000000.0,0.531671,127600993667
8,18,"SAT_0,SAT_1,SAT_3,SAT_4,SAT_5,SAT_6,SAT_9,SAT_11",15,16000000000,42,30.0,25000000.0,0.542528,130206672085
8,16,"SAT_0,SAT_1,SAT_4,SAT_5,SAT_6,SAT_7,SAT_8,SAT_10",15,16000000000,42,30.0,25000000.0,0.559069,134176621816
8,19,"SAT_0,SAT_3,SAT_4,SAT_7,SAT_8,SAT_10,SAT_11,SAT_12",15,16000000000,42,30.0,25000000.0,0.537799,129071686176
8,17,"SAT_0,SAT_3,SAT_4,SAT_7,SAT_8,SAT_9,SAT_12,SAT_14",15,16000000000,42,30.0,25000000.0,0.53619,128685640019
8,20,"SAT_0,SAT_2,SAT_7,SAT_8,SAT_9,SAT_10,SAT_12,SAT_14",15,16000000000,42,30.0,25000000.0,0.527903,126696829112
8,21,"SAT_0,SAT_2,SAT_3,SAT_4,SAT_6,SAT_8,SAT_9,SAT_10",15,16000000000,42,30.0,25000000.0,0.549843,131962425588
8,24,"SAT_0,SAT_3,SAT_4,SAT_5,SAT_6,SAT_11,SAT_13,SAT_14",15,16000000000,42,30.0,25000000.0,0.547175,131321883557
8,28,"SAT_2,SAT_3,SAT_4,SAT_5,SAT_6,SAT_11,SAT_12,SAT_14",15,16000000000,42,30.0,25000000.0,0.524809,125954041755
8,26,"SAT_1,SAT_4,SAT_6,SAT_7,SAT_10,SAT_11,SAT_13,SAT_14",15,16000000000,42,30.0,25000000.0,0.536672,128801299644
